trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,latency_ms,retry_count,timestamp
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__029,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,545,0,2026-04-29T13:42:02.401193+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__030,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,781,0,2026-04-29T13:42:03.283758+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__031,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,781,0,2026-04-29T13:42:04.166282+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__032,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,574,0,2026-04-29T13:42:04.841727+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__033,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,758,0,2026-04-29T13:42:05.700809+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__034,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,597,0,2026-04-29T13:42:06.398601+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__035,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,705,0,2026-04-29T13:42:07.205122+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__036,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,763,0,2026-04-29T13:42:08.069154+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__037,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,792,0,2026-04-29T13:42:08.963193+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__038,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,598,0,2026-04-29T13:42:09.662998+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__039,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,702,0,2026-04-29T13:42:10.466647+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__040,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,752,0,2026-04-29T13:42:11.319559+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__041,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,773,0,2026-04-29T13:42:12.194715+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__042,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,827,0,2026-04-29T13:42:13.123461+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__043,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,609,0,2026-04-29T13:42:13.833921+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__044,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,637,0,2026-04-29T13:42:14.573130+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__045,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,718,0,2026-04-29T13:42:15.392815+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__046,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,789,0,2026-04-29T13:42:16.283433+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__047,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,581,0,2026-04-29T13:42:16.965839+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__048,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,741,0,2026-04-29T13:42:17.808241+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t07__049,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.7,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,588,0,2026-04-29T13:42:18.497511+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__000,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,577,0,2026-04-29T13:42:19.176805+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__001,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,575,0,2026-04-29T13:42:19.853173+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__002,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,564,0,2026-04-29T13:42:20.518037+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__003,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,637,0,2026-04-29T13:42:21.256211+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__004,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,655,0,2026-04-29T13:42:22.011988+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__005,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,805,0,2026-04-29T13:42:22.918940+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__006,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,803,0,2026-04-29T13:42:23.823370+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__007,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,733,0,2026-04-29T13:42:24.657754+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__008,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,749,0,2026-04-29T13:42:25.508293+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__009,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,592,0,2026-04-29T13:42:26.201898+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__010,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,615,0,2026-04-29T13:42:26.917662+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__011,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,618,0,2026-04-29T13:42:27.637889+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__012,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,751,0,2026-04-29T13:42:28.490548+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__013,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,613,0,2026-04-29T13:42:29.204631+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__014,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,760,0,2026-04-29T13:42:30.065522+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__015,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,604,0,2026-04-29T13:42:30.771017+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__016,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,679,0,2026-04-29T13:42:31.551372+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__017,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,667,0,2026-04-29T13:42:32.320507+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__018,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,817,0,2026-04-29T13:42:33.239314+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__019,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,774,0,2026-04-29T13:42:34.115850+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__020,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,745,0,2026-04-29T13:42:34.962257+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__021,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,782,0,2026-04-29T13:42:35.845634+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__022,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,790,0,2026-04-29T13:42:36.736858+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__023,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,771,0,2026-04-29T13:42:37.610321+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__024,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,786,0,2026-04-29T13:42:38.498338+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__025,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,791,0,2026-04-29T13:42:39.390998+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__026,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,744,0,2026-04-29T13:42:40.236470+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__027,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,584,0,2026-04-29T13:42:40.922769+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__028,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,803,0,2026-04-29T13:42:41.826646+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__029,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,786,0,2026-04-29T13:42:42.713789+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__030,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,727,0,2026-04-29T13:42:43.541433+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__031,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,596,0,2026-04-29T13:42:44.238502+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__032,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,901,0,2026-04-29T13:42:45.241163+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__033,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,619,0,2026-04-29T13:42:45.961847+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__034,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,805,0,2026-04-29T13:42:46.868128+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__035,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,758,0,2026-04-29T13:42:47.727555+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__036,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,727,0,2026-04-29T13:42:48.556057+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__037,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,622,0,2026-04-29T13:42:49.279627+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__038,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,778,0,2026-04-29T13:42:50.159121+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__039,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,749,0,2026-04-29T13:42:51.008843+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__040,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,725,0,2026-04-29T13:42:51.835563+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__041,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,795,0,2026-04-29T13:42:52.732562+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__042,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,629,0,2026-04-29T13:42:53.463303+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__043,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,1147,0,2026-04-29T13:42:54.711445+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__044,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,753,0,2026-04-29T13:42:55.566930+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__045,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,757,0,2026-04-29T13:42:56.425682+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__046,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,775,0,2026-04-29T13:42:57.301611+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__047,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,893,0,2026-04-29T13:42:58.295398+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__048,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,565,0,2026-04-29T13:42:58.961745+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain250__t07__049,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain250,0.7,250,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 250 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,736,0,2026-04-29T13:42:59.799607+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__000,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,612,0,2026-04-29T13:43:00.513331+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__001,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,791,0,2026-04-29T13:43:01.405779+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__002,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,568,0,2026-04-29T13:43:02.075257+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__003,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,573,0,2026-04-29T13:43:02.749716+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__004,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,572,0,2026-04-29T13:43:03.422898+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__005,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,636,0,2026-04-29T13:43:04.159474+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__006,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,774,0,2026-04-29T13:43:05.034570+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__007,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,781,0,2026-04-29T13:43:05.917410+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__008,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,624,0,2026-04-29T13:43:06.642640+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__009,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,787,0,2026-04-29T13:43:07.532064+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__010,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,768,0,2026-04-29T13:43:08.400974+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__011,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,805,0,2026-04-29T13:43:09.306895+00:00
