trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__endowment__novel__owner_price2__t07__015,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:56:44.909242+00:00
gemma3:4b__endowment__novel__owner_price2__t07__016,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:56:47.507476+00:00
gemma3:4b__endowment__novel__owner_price2__t07__017,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:56:50.145172+00:00
gemma3:4b__endowment__novel__owner_price2__t07__018,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:56:52.733131+00:00
gemma3:4b__endowment__novel__owner_price2__t07__019,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:56:55.349866+00:00
gemma3:4b__endowment__novel__owner_price2__t07__020,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:56:57.971408+00:00
gemma3:4b__endowment__novel__owner_price2__t07__021,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:00.578957+00:00
gemma3:4b__endowment__novel__owner_price2__t07__022,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:03.192074+00:00
gemma3:4b__endowment__novel__owner_price2__t07__023,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:05.746781+00:00
gemma3:4b__endowment__novel__owner_price2__t07__024,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:08.379979+00:00
gemma3:4b__endowment__novel__owner_price2__t07__025,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:10.989923+00:00
gemma3:4b__endowment__novel__owner_price2__t07__026,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:13.592727+00:00
gemma3:4b__endowment__novel__owner_price2__t07__027,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:16.207005+00:00
gemma3:4b__endowment__novel__owner_price2__t07__028,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:18.767902+00:00
gemma3:4b__endowment__novel__owner_price2__t07__029,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:21.413511+00:00
gemma3:4b__endowment__novel__owner_price2__t07__030,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:24.024940+00:00
gemma3:4b__endowment__novel__owner_price2__t07__031,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:26.635806+00:00
gemma3:4b__endowment__novel__owner_price2__t07__032,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:29.257236+00:00
gemma3:4b__endowment__novel__owner_price2__t07__033,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:31.879615+00:00
gemma3:4b__endowment__novel__owner_price2__t07__034,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:34.489749+00:00
gemma3:4b__endowment__novel__owner_price2__t07__035,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:37.094580+00:00
gemma3:4b__endowment__novel__owner_price2__t07__036,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:39.701726+00:00
gemma3:4b__endowment__novel__owner_price2__t07__037,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:42.298733+00:00
gemma3:4b__endowment__novel__owner_price2__t07__038,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:44.867019+00:00
gemma3:4b__endowment__novel__owner_price2__t07__039,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:47.493970+00:00
gemma3:4b__endowment__novel__owner_price2__t07__040,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:50.121441+00:00
gemma3:4b__endowment__novel__owner_price2__t07__041,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:52.749345+00:00
gemma3:4b__endowment__novel__owner_price2__t07__042,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:55.340152+00:00
gemma3:4b__endowment__novel__owner_price2__t07__043,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:57:57.916978+00:00
gemma3:4b__endowment__novel__owner_price2__t07__044,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:00.557188+00:00
gemma3:4b__endowment__novel__owner_price2__t07__045,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:03.161313+00:00
gemma3:4b__endowment__novel__owner_price2__t07__046,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:05.767166+00:00
gemma3:4b__endowment__novel__owner_price2__t07__047,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:08.385825+00:00
gemma3:4b__endowment__novel__owner_price2__t07__048,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:10.983005+00:00
gemma3:4b__endowment__novel__owner_price2__t07__049,gemma3:4b,endowment,novel,owner_price2,0.7,,,2,"You own a printed map.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:13.604278+00:00
gemma3:4b__endowment__novel__owner_price5__t07__000,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:16.385452+00:00
gemma3:4b__endowment__novel__owner_price5__t07__001,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:18.999261+00:00
gemma3:4b__endowment__novel__owner_price5__t07__002,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:21.618283+00:00
gemma3:4b__endowment__novel__owner_price5__t07__003,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:24.248998+00:00
gemma3:4b__endowment__novel__owner_price5__t07__004,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:26.859154+00:00
gemma3:4b__endowment__novel__owner_price5__t07__005,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:29.463589+00:00
gemma3:4b__endowment__novel__owner_price5__t07__006,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:32.059280+00:00
gemma3:4b__endowment__novel__owner_price5__t07__007,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:34.676619+00:00
gemma3:4b__endowment__novel__owner_price5__t07__008,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:37.265292+00:00
gemma3:4b__endowment__novel__owner_price5__t07__009,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:39.889377+00:00
gemma3:4b__endowment__novel__owner_price5__t07__010,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:42.509126+00:00
gemma3:4b__endowment__novel__owner_price5__t07__011,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:45.064358+00:00
gemma3:4b__endowment__novel__owner_price5__t07__012,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:47.704411+00:00
gemma3:4b__endowment__novel__owner_price5__t07__013,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:50.328788+00:00
gemma3:4b__endowment__novel__owner_price5__t07__014,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:52.942700+00:00
gemma3:4b__endowment__novel__owner_price5__t07__015,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:55.521780+00:00
gemma3:4b__endowment__novel__owner_price5__t07__016,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:58:58.092771+00:00
gemma3:4b__endowment__novel__owner_price5__t07__017,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:00.732767+00:00
gemma3:4b__endowment__novel__owner_price5__t07__018,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:03.344670+00:00
gemma3:4b__endowment__novel__owner_price5__t07__019,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:05.956073+00:00
gemma3:4b__endowment__novel__owner_price5__t07__020,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:08.570267+00:00
gemma3:4b__endowment__novel__owner_price5__t07__021,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:11.200246+00:00
gemma3:4b__endowment__novel__owner_price5__t07__022,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:13.810249+00:00
gemma3:4b__endowment__novel__owner_price5__t07__023,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:16.420516+00:00
gemma3:4b__endowment__novel__owner_price5__t07__024,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:19.032177+00:00
gemma3:4b__endowment__novel__owner_price5__t07__025,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:21.637560+00:00
gemma3:4b__endowment__novel__owner_price5__t07__026,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:24.193973+00:00
gemma3:4b__endowment__novel__owner_price5__t07__027,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:26.827598+00:00
gemma3:4b__endowment__novel__owner_price5__t07__028,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:29.449628+00:00
gemma3:4b__endowment__novel__owner_price5__t07__029,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:32.066830+00:00
gemma3:4b__endowment__novel__owner_price5__t07__030,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:34.699011+00:00
gemma3:4b__endowment__novel__owner_price5__t07__031,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:37.238572+00:00
gemma3:4b__endowment__novel__owner_price5__t07__032,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:39.869078+00:00
gemma3:4b__endowment__novel__owner_price5__t07__033,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:42.491534+00:00
gemma3:4b__endowment__novel__owner_price5__t07__034,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:45.114826+00:00
gemma3:4b__endowment__novel__owner_price5__t07__035,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:47.718459+00:00
gemma3:4b__endowment__novel__owner_price5__t07__036,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:50.320663+00:00
gemma3:4b__endowment__novel__owner_price5__t07__037,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:52.933603+00:00
gemma3:4b__endowment__novel__owner_price5__t07__038,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:55.538125+00:00
gemma3:4b__endowment__novel__owner_price5__t07__039,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T08:59:58.142606+00:00
gemma3:4b__endowment__novel__owner_price5__t07__040,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:00.749409+00:00
gemma3:4b__endowment__novel__owner_price5__t07__041,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:03.314003+00:00
gemma3:4b__endowment__novel__owner_price5__t07__042,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:05.940724+00:00
gemma3:4b__endowment__novel__owner_price5__t07__043,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:08.546777+00:00
gemma3:4b__endowment__novel__owner_price5__t07__044,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:11.154929+00:00
gemma3:4b__endowment__novel__owner_price5__t07__045,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:13.759173+00:00
gemma3:4b__endowment__novel__owner_price5__t07__046,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:16.330037+00:00
gemma3:4b__endowment__novel__owner_price5__t07__047,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:18.969038+00:00
gemma3:4b__endowment__novel__owner_price5__t07__048,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:21.585007+00:00
gemma3:4b__endowment__novel__owner_price5__t07__049,gemma3:4b,endowment,novel,owner_price5,0.7,,,5,"You own a printed map.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:24.193964+00:00
gemma3:4b__endowment__novel__owner_price10__t07__000,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:26.989151+00:00
gemma3:4b__endowment__novel__owner_price10__t07__001,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:29.605698+00:00
gemma3:4b__endowment__novel__owner_price10__t07__002,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:32.217561+00:00
gemma3:4b__endowment__novel__owner_price10__t07__003,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:34.841129+00:00
gemma3:4b__endowment__novel__owner_price10__t07__004,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:37.415419+00:00
gemma3:4b__endowment__novel__owner_price10__t07__005,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:40.036816+00:00
gemma3:4b__endowment__novel__owner_price10__t07__006,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:42.648062+00:00
gemma3:4b__endowment__novel__owner_price10__t07__007,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:45.255448+00:00
gemma3:4b__endowment__novel__owner_price10__t07__008,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:47.870825+00:00
gemma3:4b__endowment__novel__owner_price10__t07__009,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:50.475097+00:00
gemma3:4b__endowment__novel__owner_price10__t07__010,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:53.091166+00:00
gemma3:4b__endowment__novel__owner_price10__t07__011,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:55.708531+00:00
gemma3:4b__endowment__novel__owner_price10__t07__012,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:00:58.322867+00:00
gemma3:4b__endowment__novel__owner_price10__t07__013,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:00.925982+00:00
gemma3:4b__endowment__novel__owner_price10__t07__014,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:03.489848+00:00
gemma3:4b__endowment__novel__owner_price10__t07__015,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:06.115957+00:00
gemma3:4b__endowment__novel__owner_price10__t07__016,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:08.726305+00:00
gemma3:4b__endowment__novel__owner_price10__t07__017,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:11.361339+00:00
gemma3:4b__endowment__novel__owner_price10__t07__018,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:13.973088+00:00
gemma3:4b__endowment__novel__owner_price10__t07__019,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:16.530370+00:00
gemma3:4b__endowment__novel__owner_price10__t07__020,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:19.155017+00:00
gemma3:4b__endowment__novel__owner_price10__t07__021,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:21.781486+00:00
gemma3:4b__endowment__novel__owner_price10__t07__022,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:24.396744+00:00
gemma3:4b__endowment__novel__owner_price10__t07__023,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:26.980933+00:00
gemma3:4b__endowment__novel__owner_price10__t07__024,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:29.597434+00:00
gemma3:4b__endowment__novel__owner_price10__t07__025,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:32.223753+00:00
gemma3:4b__endowment__novel__owner_price10__t07__026,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:34.828719+00:00
