trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__007,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:21.435041+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__008,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:24.042366+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__009,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:26.653652+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__010,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:29.267242+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__011,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:31.893189+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__012,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:34.484776+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__013,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:37.097478+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__014,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:39.698024+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__015,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:42.258283+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__016,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:44.888364+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__017,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:47.522975+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__018,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:50.127293+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__019,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:52.741024+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__020,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:55.342678+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__021,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:08:57.906275+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__022,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:00.548302+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__023,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:03.163342+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__024,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:05.766642+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__025,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:08.375372+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__026,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:10.988943+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__027,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:13.565928+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__028,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:16.189617+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__029,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:18.803393+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__030,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:21.370473+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__031,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:23.995720+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__032,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:26.601487+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__033,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:29.219026+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__034,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:31.796482+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__035,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:34.458699+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__036,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:37.033256+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__037,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:39.676498+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__038,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:42.284096+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__039,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:44.888877+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__040,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:47.452473+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__041,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:50.098617+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__042,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:52.723125+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__043,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:55.324507+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__044,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:09:57.947847+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__045,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:10:00.504683+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__046,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:10:03.150639+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__047,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:10:05.763499+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__048,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:10:08.369561+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain175__t03__049,gemma3:4b,loss_aversion,abstract,status_quo_first_gain175,0.3,175,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 175 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:10:10.971376+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__000,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:13.963269+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__001,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:16.555961+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__002,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:19.199400+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__003,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:21.808354+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__004,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:24.410668+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__005,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:27.057727+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__006,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:29.788142+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__007,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:32.422378+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__008,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:35.043139+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__009,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:37.650096+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__010,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:40.268442+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__011,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:42.873811+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__012,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:45.481424+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__013,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:48.096625+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__014,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:50.699638+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__015,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:53.301582+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__016,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:55.938149+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__017,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:10:58.485846+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__018,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:01.103093+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__019,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:03.682762+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__020,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:06.339437+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__021,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:08.949253+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__022,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:11.547032+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__023,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:14.138444+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__024,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:16.756005+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__025,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:19.355191+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__026,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:21.986849+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__027,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:24.600634+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__028,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:27.222214+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__029,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:29.828141+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__030,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:32.444291+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__031,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:35.196128+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__032,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:37.827463+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__033,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:40.427189+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__034,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:43.056209+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__035,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:45.668275+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__036,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:48.280409+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__037,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:50.884321+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__038,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:53.485451+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__039,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:56.102242+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__040,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:11:58.708377+00:00
