trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,latency_ms,retry_count,timestamp
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__030,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,900,0,2026-04-30T05:21:47.823994+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__031,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,834,0,2026-04-30T05:21:48.760128+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__032,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,587,0,2026-04-30T05:21:49.449081+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__033,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,754,0,2026-04-30T05:21:50.305147+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__034,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,656,0,2026-04-30T05:21:51.062612+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__035,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,739,0,2026-04-30T05:21:51.902761+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__036,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,637,0,2026-04-30T05:21:52.641630+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__037,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,602,0,2026-04-30T05:21:53.344949+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__038,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,632,0,2026-04-30T05:21:54.078490+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__039,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,588,0,2026-04-30T05:21:54.768059+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__040,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,592,0,2026-04-30T05:21:55.461917+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__041,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,762,0,2026-04-30T05:21:56.326215+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__042,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,759,0,2026-04-30T05:21:57.186000+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__043,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,1072,0,2026-04-30T05:21:58.359331+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__044,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,610,0,2026-04-30T05:21:59.071037+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__045,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,612,0,2026-04-30T05:21:59.784802+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__046,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,600,0,2026-04-30T05:22:00.487166+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__047,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,621,0,2026-04-30T05:22:01.209383+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__048,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,749,0,2026-04-30T05:22:02.061319+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain200__t00__049,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain200,0.0,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,592,0,2026-04-30T05:22:02.754891+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__000,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,601,0,2026-04-30T05:22:03.458712+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__001,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,569,0,2026-04-30T05:22:04.129626+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__002,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,740,0,2026-04-30T05:22:04.971020+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__003,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,752,0,2026-04-30T05:22:05.824488+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__004,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,755,0,2026-04-30T05:22:06.681201+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__005,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,728,0,2026-04-30T05:22:07.510809+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__006,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,3213,0,2026-04-30T05:22:10.825697+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__007,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,904,0,2026-04-30T05:22:11.830581+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__008,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,688,0,2026-04-30T05:22:12.619417+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__009,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,725,0,2026-04-30T05:22:13.446575+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__010,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,1274,0,2026-04-30T05:22:14.822094+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__011,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,826,0,2026-04-30T05:22:15.750331+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__012,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,626,0,2026-04-30T05:22:16.479267+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__013,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,638,0,2026-04-30T05:22:17.219626+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__014,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,750,0,2026-04-30T05:22:18.071830+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__015,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,1022,0,2026-04-30T05:22:19.195317+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__016,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,788,0,2026-04-30T05:22:20.084768+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__017,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,660,0,2026-04-30T05:22:20.846276+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__018,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,735,0,2026-04-30T05:22:21.683188+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__019,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,618,0,2026-04-30T05:22:22.403457+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__020,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,675,0,2026-04-30T05:22:23.179861+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__021,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,880,0,2026-04-30T05:22:24.162564+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__022,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,770,0,2026-04-30T05:22:25.034095+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__023,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,614,0,2026-04-30T05:22:25.749549+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__024,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,3479,0,2026-04-30T05:22:29.330418+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__025,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,7038,0,2026-04-30T05:22:36.469648+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__026,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,1905,0,2026-04-30T05:22:38.476670+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__027,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,16894,0,2026-04-30T05:22:55.472099+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__028,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,1397,0,2026-04-30T05:22:56.971384+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__029,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,1849,0,2026-04-30T05:22:58.922532+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__030,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,906,0,2026-04-30T05:22:59.930283+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__031,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2320,0,2026-04-30T05:23:02.352305+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__032,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,1238,0,2026-04-30T05:23:03.692214+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__033,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,890,0,2026-04-30T05:23:04.684094+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__034,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,4132,0,2026-04-30T05:23:08.919251+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__035,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,786,0,2026-04-30T05:23:09.807895+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__036,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,930,0,2026-04-30T05:23:10.839690+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__037,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,737,0,2026-04-30T05:23:11.678349+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__038,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2038,0,2026-04-30T05:23:13.817798+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__039,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,573,0,2026-04-30T05:23:14.493113+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__040,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,5787,0,2026-04-30T05:23:20.381880+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__041,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,738,0,2026-04-30T05:23:21.221473+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__042,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,1041,0,2026-04-30T05:23:22.364890+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__043,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,1710,0,2026-04-30T05:23:24.177779+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__044,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,7263,0,2026-04-30T05:23:31.542313+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__045,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,937,0,2026-04-30T05:23:32.581459+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__046,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,1151,0,2026-04-30T05:23:33.834223+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__047,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,655,0,2026-04-30T05:23:34.590608+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__048,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,627,0,2026-04-30T05:23:35.319273+00:00
gpt-4o-mini__loss_aversion__abstract__status_quo_first_gain200__t00__049,gpt-4o-mini,loss_aversion,abstract,status_quo_first_gain200,0.0,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,1351,0,2026-04-30T05:23:36.772824+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t00__000,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.0,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,1324,0,2026-04-30T05:23:38.198845+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t00__001,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.0,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,758,0,2026-04-30T05:23:39.057786+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t00__002,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.0,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,782,0,2026-04-30T05:23:39.941981+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t00__003,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.0,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,670,0,2026-04-30T05:23:40.714221+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t00__004,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.0,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,599,0,2026-04-30T05:23:41.415123+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t00__005,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.0,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,773,0,2026-04-30T05:23:42.289338+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t00__006,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.0,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,603,0,2026-04-30T05:23:42.994376+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t00__007,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.0,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,679,0,2026-04-30T05:23:43.774671+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t00__008,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.0,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,584,0,2026-04-30T05:23:44.460764+00:00
gpt-4o-mini__loss_aversion__abstract__gamble_first_gain250__t00__009,gpt-4o-mini,loss_aversion,abstract,gamble_first_gain250,0.0,250,100,,"Option A: 50% chance to gain 250 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,721,0,2026-04-30T05:23:45.284273+00:00
